S121C	2019-03-12 03:45:01
value unit [W]	time unit [ms]
wavelength	1083.000nm
range	AUTO
6.966853E-02	219859
6.963531E-02	220159
6.956976E-02	220459
6.948546E-02	220759
6.943153E-02	221059
6.932003E-02	221359
6.922889E-02	221659
6.915236E-02	221959
6.904930E-02	222259
6.898274E-02	222559
6.889787E-02	222859
6.883426E-02	223159
6.878744E-02	223459
6.873758E-02	223761
6.870784E-02	224061
6.869410E-02	224361
6.868100E-02	224661
6.869024E-02	224961
6.870551E-02	225261
6.872317E-02	225561
6.875838E-02	225861
6.879774E-02	226161
6.882367E-02	226461
6.886260E-02	226761
6.887785E-02	227061
6.889953E-02	227361
6.888717E-02	227661
6.886371E-02	227961
6.884035E-02	228261
6.880864E-02	228561
6.876679E-02	228861
6.873961E-02	229161
6.872173E-02	229461
6.871083E-02	229761
6.869711E-02	230061
6.868636E-02	230361
6.868194E-02	230661
6.867363E-02	230962
6.868470E-02	231262
6.869458E-02	231562
6.870750E-02	231862
6.871155E-02	232162
6.870115E-02	232462
6.870265E-02	232762
6.870308E-02	233062
6.869537E-02	233362
6.868658E-02	233662
6.868801E-02	233962
6.868545E-02	234262
6.868362E-02	234562
6.868488E-02	234862
6.868451E-02	235162
6.869248E-02	235462
6.870207E-02	235762
6.870314E-02	236062
6.871413E-02	236362
6.871185E-02	236662
6.870343E-02	236962
6.871141E-02	237262
6.871561E-02	237562
6.870657E-02	237862
6.871055E-02	238162
6.871855E-02	238464
6.872160E-02	238764
6.872893E-02	239064
6.874541E-02	239364
6.877888E-02	239664
6.883607E-02	239964
6.893715E-02	240264
6.904245E-02	240564
6.918783E-02	240870
6.936572E-02	241170
6.947295E-02	241470
6.958219E-02	241770
6.965781E-02	242070
6.968895E-02	242370
6.973185E-02	242670
6.976011E-02	242970
6.983944E-02	243270
6.990679E-02	243570
6.992394E-02	243870
6.996333E-02	244170
6.998621E-02	244470
7.003491E-02	244770
7.007397E-02	245070
7.007382E-02	245370
7.012378E-02	245672
7.019439E-02	245972
7.024165E-02	246272
7.029346E-02	246572
7.034703E-02	246872
7.041773E-02	247172
7.048798E-02	247472
7.058615E-02	247772
7.067119E-02	248072
7.083489E-02	248372
7.100219E-02	248672
7.121641E-02	248972
7.141848E-02	249272
7.159595E-02	249572
7.179505E-02	249872
7.198577E-02	250172
7.211934E-02	250472
7.220755E-02	250772
7.234911E-02	251072
7.249700E-02	251372
7.258982E-02	251672
7.269845E-02	251972
7.280910E-02	252272
7.296778E-02	252572
7.310478E-02	252872
7.325699E-02	253174
7.339108E-02	253474
7.360157E-02	253774
7.375396E-02	254074
7.396673E-02	254374
7.411523E-02	254674
7.427327E-02	254974
7.442932E-02	255274
7.450730E-02	255574
7.469143E-02	255874
7.476847E-02	256174
7.487003E-02	256474
7.494765E-02	256774
7.508074E-02	257074
7.519783E-02	257374
7.528939E-02	257674
7.537211E-02	257974
7.541461E-02	258274
7.547581E-02	258574
7.547301E-02	258874
7.551016E-02	259174
7.552153E-02	259474
7.553852E-02	259774
7.551269E-02	260074
7.556242E-02	260376
7.555415E-02	260676
7.561238E-02	260976
7.572588E-02	261276
7.575732E-02	261576
7.584668E-02	261876
7.600070E-02	262176
7.612063E-02	262476
7.622001E-02	262776
7.634740E-02	263076
7.647085E-02	263376
7.653064E-02	263676
7.658045E-02	263976
7.673016E-02	264276
7.680052E-02	264576
7.689796E-02	264876
7.693246E-02	265176
7.694685E-02	265476
7.697552E-02	265776
7.696660E-02	266076
7.697908E-02	266376
7.704923E-02	266676
7.710611E-02	266976
7.719362E-02	267276
7.730035E-02	267577
7.741760E-02	267877
7.743813E-02	268177
7.742229E-02	268477
7.741228E-02	268777
7.724419E-02	269077
7.707996E-02	269377
7.695303E-02	269677
7.679815E-02	269977
7.663156E-02	270283
7.643250E-02	270583
7.619019E-02	270883
7.600350E-02	271183
7.568263E-02	271483
7.542185E-02	271783
7.512979E-02	272083
7.492849E-02	272383
7.468719E-02	272683
7.442671E-02	272983
7.426184E-02	273283
7.406525E-02	273583
7.386895E-02	273883
7.356548E-02	274183
7.321407E-02	274483
7.279000E-02	274783
7.235762E-02	275085
7.197821E-02	275385
7.156338E-02	275685
7.122187E-02	275985
7.091897E-02	276285
7.065544E-02	276585
7.041384E-02	276885
7.020521E-02	277185
7.001272E-02	277485
6.986977E-02	277785
6.975899E-02	278085
6.968553E-02	278385
6.956757E-02	278685
6.949018E-02	278985
6.940732E-02	279285
6.935456E-02	279585
6.929974E-02	279885
6.925604E-02	280185
6.924297E-02	280485
6.921841E-02	280785
6.922370E-02	281085
6.924689E-02	281385
6.923992E-02	281685
6.924718E-02	281985
6.924369E-02	282287
6.924746E-02	282587
6.924590E-02	282887
6.927069E-02	283187
6.928289E-02	283487
6.931219E-02	283787
6.928974E-02	284087
6.926287E-02	284387
6.925847E-02	284687
6.924842E-02	284987
6.927101E-02	285287
6.926669E-02	285587
6.928022E-02	285887
6.930566E-02	286187
6.933043E-02	286487
6.937964E-02	286787
6.944478E-02	287087
6.950263E-02	287387
6.955548E-02	287687
6.960931E-02	287987
6.964064E-02	288287
6.966875E-02	288587
6.969677E-02	288887
6.970233E-02	289187
6.973932E-02	289487
6.976370E-02	289788
6.981185E-02	290088
6.987474E-02	290388
6.992728E-02	290688
7.002508E-02	290988
7.007589E-02	291288
7.010730E-02	291588
7.013506E-02	291888
7.015114E-02	292188
7.017621E-02	292488
7.020397E-02	292788
7.026728E-02	293088
7.029597E-02	293388
7.034235E-02	293688
7.041369E-02	293988
7.050238E-02	294288
7.065251E-02	294588
7.068541E-02	294888
7.079866E-02	295188
7.076282E-02	295488
7.072315E-02	295788
7.067801E-02	296088
7.058582E-02	296388
7.050171E-02	296688
7.038707E-02	296990
7.025377E-02	297290
7.016548E-02	297590
7.011350E-02	297890
7.008588E-02	298190
7.010775E-02	298490
7.012635E-02	298790
7.016944E-02	299090
7.017189E-02	299390
7.020214E-02	299697
7.015798E-02	299997
7.011460E-02	300297
7.005967E-02	300597
6.997169E-02	300897
6.986879E-02	301197
6.974583E-02	301497
6.962079E-02	301797
6.946274E-02	302097
6.934888E-02	302397
6.926734E-02	302697
6.920279E-02	302997
6.912692E-02	303297
6.906452E-02	303597
6.898990E-02	303897
6.891964E-02	304198
6.887268E-02	304498
6.881999E-02	304798
6.876734E-02	305098
6.872895E-02	305398
6.871070E-02	305698
6.870600E-02	305998
6.869464E-02	306298
6.868895E-02	306598
6.869330E-02	306898
6.869693E-02	307198
6.869680E-02	307498
6.870937E-02	307798
6.871952E-02	308098
6.873541E-02	308398
6.875586E-02	308698
6.878205E-02	308998
6.881364E-02	309298
6.883144E-02	309598
6.885912E-02	309898
6.887866E-02	310198
6.889711E-02	310498
6.891008E-02	310798
6.893464E-02	311098
6.894366E-02	311398
6.894249E-02	311700
6.894723E-02	312000
6.893434E-02	312300
6.891880E-02	312600
6.889870E-02	312900
6.888428E-02	313200
6.885868E-02	313500
6.883269E-02	313800
6.882463E-02	314100
6.881651E-02	314400
6.880608E-02	314700
6.879558E-02	315000
6.877849E-02	315300
6.875914E-02	315600
6.873865E-02	315900
6.873071E-02	316200
6.872743E-02	316500
6.870643E-02	316800
6.869851E-02	317100
6.869429E-02	317400
6.869109E-02	317700
6.868752E-02	318000
6.868416E-02	318300
6.868352E-02	318600
6.868660E-02	318902
6.869029E-02	319202
6.868801E-02	319502
6.868926E-02	319802
6.869250E-02	320102
6.870218E-02	320402
6.872127E-02	320702
6.872557E-02	321002
6.874529E-02	321302
6.873593E-02	321602
6.873330E-02	321902
6.872436E-02	322202
6.872534E-02	322502
6.872769E-02	322802
6.872310E-02	323102
6.872609E-02	323402
6.872968E-02	323702
6.872562E-02	324002
6.872419E-02	324302
6.872185E-02	324602
6.871661E-02	324902
6.871313E-02	325202
6.869809E-02	325502
6.869182E-02	325802
6.869432E-02	326103
6.869049E-02	326403
6.870323E-02	326703
6.870325E-02	327003
6.869872E-02	327303
6.869383E-02	327603
6.869525E-02	327903
6.869528E-02	328203
6.870383E-02	328503
6.870960E-02	328803
6.871679E-02	329110
6.871530E-02	329410
6.870955E-02	329710
6.871256E-02	330010
6.871054E-02	330310
6.871397E-02	330610
6.870270E-02	330910
6.870083E-02	331210
6.869796E-02	331510
6.869353E-02	331810
6.869476E-02	332110
6.868772E-02	332410
6.868593E-02	332710
6.869111E-02	333010
6.870204E-02	333310
6.868881E-02	333612
6.869417E-02	333912
6.870009E-02	334212
6.869216E-02	334512
6.869008E-02	334812
6.868628E-02	335112
6.868894E-02	335412
6.869464E-02	335712
6.869102E-02	336012
6.868491E-02	336312
6.869013E-02	336612
6.869367E-02	336912
6.870089E-02	337212
6.872046E-02	337512
6.874181E-02	337812
6.875733E-02	338112
6.878761E-02	338412
6.883204E-02	338712
6.887276E-02	339012
6.893890E-02	339312
6.899185E-02	339612
6.905872E-02	339912
6.911905E-02	340212
6.916441E-02	340512
6.922548E-02	340814
6.929523E-02	341114
6.938785E-02	341414
6.949651E-02	341714
6.960218E-02	342014
6.971557E-02	342314
6.987245E-02	342614
7.001317E-02	342914
7.019445E-02	343214
7.045414E-02	343514
7.068963E-02	343814
7.101615E-02	344114
7.132804E-02	344414
7.159938E-02	344714
7.194369E-02	345014
7.217962E-02	345314
7.243750E-02	345614
7.264730E-02	345914
7.287694E-02	346214
7.314111E-02	346514
7.338402E-02	346814
7.366274E-02	347114
7.391671E-02	347414
7.417449E-02	347714
7.447361E-02	348014
7.471561E-02	348315
7.504770E-02	348615
7.531246E-02	348915
7.558389E-02	349215
7.579570E-02	349515
7.598697E-02	349815
7.608961E-02	350115
7.625514E-02	350415
7.640140E-02	350715
7.652403E-02	351015
7.666917E-02	351315
7.681540E-02	351615
7.707019E-02	351915
7.735649E-02	352215
7.775779E-02	352515
7.811098E-02	352815
7.833652E-02	353115
7.850129E-02	353415
7.868033E-02	353715
7.867934E-02	354015
7.873954E-02	354315
7.875080E-02	354615
7.883311E-02	354915
7.884919E-02	355215
7.883850E-02	355517
7.883952E-02	355817
7.883201E-02	356117
7.884442E-02	356417
7.880815E-02	356717
7.876344E-02	357017
7.858106E-02	357317
7.844146E-02	357617
7.827595E-02	357917
7.827003E-02	358217
7.830916E-02	358523
7.826750E-02	358823
7.834262E-02	359123
7.824185E-02	359423
7.817265E-02	359723
7.811087E-02	360023
7.790419E-02	360323
7.769325E-02	360623
7.752503E-02	360923
7.745941E-02	361223
7.729311E-02	361523
7.729969E-02	361823
7.721913E-02	362123
7.726723E-02	362423
7.721388E-02	362725
7.719455E-02	363025
7.718857E-02	363325
7.718570E-02	363625
7.717691E-02	363925
7.710335E-02	364225
7.702208E-02	364525
7.693191E-02	364825
7.691485E-02	365125
7.696579E-02	365425
7.703559E-02	365725
7.723351E-02	366025
7.742704E-02	366325
7.760216E-02	366625
7.766073E-02	366925
7.770448E-02	367225
7.753325E-02	367525
7.738955E-02	367825
7.711631E-02	368125
7.681175E-02	368425
7.651139E-02	368725
7.622122E-02	369025
7.596454E-02	369325
7.569211E-02	369625
7.537411E-02	369925
7.507238E-02	370227
7.472263E-02	370527
7.443933E-02	370827
7.418989E-02	371127
7.388289E-02	371427
7.363890E-02	371727
7.344302E-02	372027
7.323894E-02	372327
7.299154E-02	372627
7.276548E-02	372927
7.259976E-02	373227
7.240237E-02	373527
7.225027E-02	373827
7.205312E-02	374127
7.187330E-02	374427
7.166792E-02	374727
7.145278E-02	375027
7.120614E-02	375327
7.102437E-02	375627
7.084972E-02	375927
7.069689E-02	376227
